order_id,payment_sequential,payment_type_id,payment_installments,payment_value
9c424dd07b069caaaae3ee7fb41ba1d8a,1,1,3,60.56
ae22bdc244206a1adac2358b09ad3ab0a,1,1,1,62.21
afee33d890fd033519fe6309de74c611a,1,1,3,87.81
67e5683ee43c8f5d4c0b46f7f8932ac8a,1,1,2,112.73
312ca70771f7faab638a5aefeaaea172a,1,1,3,114.47
323edcfa718f1be4d393578d24d3072aa,1,1,4,94.14
7802207732bf2bf55f1994667489339ba,1,2,1,69.54
681dfff7b99a142f8add974aa7deab83a,1,1,2,101.21
50dfd1d8502e5ef282d85dd49cee6db5a,1,4,1,95.76
f984f98a78a2beb0518a3d965cf1520da,1,1,5,223.54
d6e8c00fe3761c680d73781f517b7e63a,1,1,4,48.3
42ec328ff647d401412f3531462b0b96a,1,1,1,175.3
1abd0dfe27b9146f0fe7ac0e4d03fcf5a,1,1,1,271.89
db03e36d66c33038ed8d835ca8bee670a,1,1,3,519.91
a3e938ff8401d2ab65793e034f9f2a95a,1,1,1,64.35
77fbc4cdd3be2594cbb02bac5e3ce914a,1,1,10,222.63
e6c4a6f6dd627304bc8f832080958a32a,1,1,1,82.46
423e3739c511dd6b0752a064f9f20527a,1,1,1,22.38
a1e04dff9ea10fdbe31202f5794c9b65a,1,1,1,40.26
b4667cd2edff64c10f3994c1395c3e3aa,1,1,1,218.19
9b18393baecb1432441d81ce51e14fbfa,1,1,2,73.66
32c7cc7d74701f67ffcb3b3a888de86ca,1,1,6,1416.95
5f45459bf082afe966e284649de7df96a,1,1,1,124.98
3032417cfacc8603eb6cec97030060b2a,1,1,2,55.37
c40237d964e0676cc87ba24353c48b31a,1,1,1,68.86
9a0ea28810c690ef91b1a70c0ed9703ea,1,2,1,33.72
73e85a295c3028a2283eb8182a8ac56ba,1,1,1,543.29
a60e21c021af3e8b42bf68b8683800aca,1,1,1,153.1
b7c7e92c0538642c5ac9a8cbfc098092a,1,1,1,47.8
1765804f6753bf6a25ba8c9fd45977f9a,1,1,1,297.34
a7224f3edaeba1830d4f98b1df4bbbf7a,1,1,2,32.42
1fa4bffa6539c9b85fa24de8db7b2d48a,1,2,1,79.56
01a1553cddb473cec004af5ce2192f1ca,1,2,1,118.73
d364ed074343c683a974cfa900a9d4c9a,1,1,7,108.71
4797c6132f890b44c782e3e3518b68aea,1,1,5,203.53
59cbe1b4d431c65474bfcd53c3a3b227a,1,1,1,51.04
d66a8247e14f44e46c77d098043af0d0a,1,1,2,32.79
f2dca318c079a2926e6162e12d08ca31a,1,1,4,121.04
038f8b45fafa1130d2557e5b8dfd5d71a,1,1,2,27.39
af429aa4c68dea6ce6863e63c261fd6ca,1,1,3,195.53
b67ec1ba150cc097d3ab518272e6cf3fa,1,1,1,94.74
04ca915235b56ef2ce81703cdaa6a24ba,1,1,2,113.42
59690ecbdac87cae29f8959cc4233c47a,1,1,3,63.02
43fe8de87e65010ff44d19a21207029da,1,1,8,201.57
7ef5eac7150ae4458bcfe5e3151a8f1fa,1,1,1,52.32
2b1db95ad7cf165f885e51c1abfed43ca,1,2,1,133.4
082730bdb06cc2b755fbb33becd6cceca,1,1,1,48.31
e3a3cf20ed164fa04fd9d5f905b4f48da,1,1,1,84.44
1911d0f0f31e05d14c9e1f82c069f550a,1,1,8,153.1
68894575c06d54c17b7b9e64c8e396d4a,1,1,1,52.95
c7dc7be67e857a6c64557d42383dec8ca,1,1,5,109.35
6b7d50bd145f6fc7f33cebabd7e49d0fa,1,1,8,252.25
bc9a4a9c385277a723b04b122fe58e0ca,1,2,1,200.33
e5c14726728e5706fa969a03fa9102dba,1,2,1,146.12
c2ed9a4ca7d4dca13950ec7e2505eadaa,1,2,1,277.2
ccb379daf2809ecb372b357caf254c33a,1,1,1,91.1
7ab1cf6be66796dee470220e6396502ba,1,2,1,164.32
0b20c9791c7a502fc70f7f542e9a1405a,1,1,3,45.2
1d59c61853660f10d805ad65211e04f5a,1,2,1,93.52
401de49ffa73d6f2b442357b6c84beaba,1,1,1,79.23
5039f5a43f5ff6b05bce59d10fba8cbfa,1,1,1,171.16
977864c01ce46bb65d6e13a345804645a,1,1,5,52.93
1c07c0999a3f88b8c1b95e9a07cf5564a,1,4,1,114.91
af3825173c835f6748e0dfbbfa344d32a,1,1,2,135.82
0ebd409ca379ce0ed8b24e8f5a59a8eaa,1,1,1,25.13
9964c2007bb66c44ebc2d0c803f78408a,1,1,6,395.77
083b812dd46ddf24d9ae0b6429139c9fa,1,1,1,30.13
1c94a449dc6b10d99d35132b76ce081da,1,1,1,90.65
9d8ad56c218b4b9bd6ece578c91c2321a,1,1,1,29.41
50ef6a06a587a4f97f8483946c692e70a,1,1,1,49.31
a37899c3ad27b6026ecbd566651bdb46a,1,1,6,322.89
fe030f56dcb66e53dfb1fbfdc21c30cca,1,1,2,143.64
cacb3120dc73f355266cd22cbdadadd3a,1,1,4,172.71
f3b0e97ac641a7d5658fb2b26fff0ec7a,1,1,1,18.87
45755149572c323be55506b108bcdbf9a,1,1,1,112.35
143a94013dbe03feb57f03420bd2bd15a,1,1,1,34.35
11c6249a453b91a302ef9dc1946f737da,1,1,1,93.85
bc45b02374684d220defbbb4648a809ea,1,1,6,344.97
6b654c2dc2e7c610cb22c325fb723057a,1,1,4,46.87
af7b6d2963f03fb6bd066d90ff205deaa,1,1,2,83.73
5c12fa0af04c822b40b15db1dda45745a,1,1,1,62.21
c533856d03996a6114c8fa9a876181d4a,1,1,1,170.68
b36f1b439a234966d6d7dd52646bfd39a,1,4,1,147.6
117db2f85d3f438fa92b5e9cb579e7a9a,1,1,3,217.32
2c48969e48da7da20b6122d12778ea37a,1,1,2,123.49
e15c6296371161f7eabd6ce8335b5b51a,1,2,1,144.14
3ed2950dfab630fa5008f66a0ebbae10a,1,2,1,44.52
a5bc76cff5020a123d1fdbbf26e06774a,1,1,4,193.84
b6c1b51d37cc489d4332feb65ddf0915a,1,1,8,168.8
c3541701eba57c21eb83f35f6eb1094ba,1,1,4,306.12
53aef74d5e95ede5ab3a78d696eafb6fa,1,1,1,94.74
196a70ab3bb16ce2023185004d20245ca,1,2,1,14.29
2dc5825eb69b865a9c9b8fbfa69c340da,1,1,3,35.92
725bd1de71d306a7803aad540b487faea,1,1,2,47.32
5515bb89b509d97aa78d434bc96ecee3a,1,1,5,53.65
02521a906b13fc8ff9314bf88adc31eda,1,1,8,521.31
a61b9456778de69d35a9addadfc57ca8a,1,2,1,162.9
3cd1fc00785c7052ace31b764290e42ca,1,1,8,89.65
e79e5fa889ba35a56c0155d5a447857ca,1,1,1,93.8
2276bb734e4633294d205c492f92ee24a,1,1,2,194.47
e830930ccc3850213c092565ba5b99ffa,1,1,1,35.46
38f774e2c34f2f57819fda4fe0de9d56a,1,1,3,93.19
ef817249ab50122bb09c57770019b1a7a,1,1,5,129.27
85463a351122352816fc7a395489cd0ea,1,2,1,64.65
fe1b32a1829b1ddd26415d31fbf85b78a,1,1,8,1214.65
fada50d2d61b65968d13d80940852475a,1,1,2,84.64
6538c9e08179995c8f73f5ab8ce6e9f8a,1,2,1,349.99
e3e62e0e951111bfe905b90ad456e0eda,1,4,1,114.75
0cd86c0a1fa24bd440af2866ae16995da,1,1,2,43.17
68dac825547e9410f017e7d9dd6daee0a,1,1,3,455.83
18e31cb8bc58dab57503adbfcf9426dfa,1,1,1,55.06
315b1cdcef0a2c289b9ff0afe751c75ba,1,2,1,197.35
af7b1f7080ed76cd6d266c0ce5a13044a,1,2,1,46.89
a54dd045e3be5b2d21b3065c2b6f0131a,1,1,1,98.32
168181560f9cbee863926c0d0957c56aa,1,1,1,140.76
530b947c3a33112e9d1b807557aabe41a,1,1,1,36.42
fa9149f35155659eb319081d8e6f74afa,1,1,1,210.04
d583f0fd2e3f3c20be3c87938bfcd21ba,1,2,1,43.74
37c495d368ea5de5c25f2c5be7261ce8a,1,2,1,88.83
d12bd41a85b974ae688d89083c5dc77ca,1,1,8,253.18
42ae5f07337ca05cc783cbf53a52e1b5a,1,1,8,609.23
ac89e7344d2cb5597d862e338301ef8da,1,1,1,64.91
5a198bcc83422adfdadc4b093e2a25b8a,1,1,1,58.19
004345d16a1ab2c21962992c721c8643a,1,3,1,53.27
aa416218af39ef77e7ed168633b9ef53a,1,1,8,187.32
c554c7b7a41cc0523090a76a432cf6efa,1,1,2,51.57
4eae2c0464a15323f650d829daf9b778a,1,2,1,57.37
ad65db823bb3d24954abfc66ee67b165a,1,2,1,61.32
8fec1057df930bcc1be865fbfef606b4a,1,4,1,258.56
8c942d6d0cb6781e00df7a3fafc8ef86a,1,1,3,102.88
2f5112688e80d5d79344cac900d6bd0ba,1,1,4,48.3
43c04de0613b79c2470b22e171cc848da,1,1,1,15.38
b0af6cb248a6887f0695f4565bda91bba,1,1,2,140.02
941638a41a3674d12166261747988666a,1,1,2,358.65
2d9b91a78d7d0b728d2c29ce3006d676a,1,1,9,98.05
d9ed186abc625ccae42014887b7af04da,1,1,1,40.58
7701ecd93e987006334fba168c936f20a,1,1,2,101.56
0a36bd172604d49ae57f2ae440a0dc70a,1,4,1,228.34
6f5632cd906ec2ef07ed45c8af2e8811a,1,1,6,178.03
69adad596ce64d77dd2a23f85ce3aa98a,1,1,3,106.45
0025c5d1a8ca53a240ec2634bb4492eaa,1,1,7,419.39
35439f221b37eefcebad6204ba171769a,1,1,1,71.75
b829a9df2bfb08f7e2a0e9854656fdfda,1,1,2,141.78
4da4840a1f38aad712a0857596e24b44a,1,1,3,197.12
bb9a2de2f513259a76f6cab031523257a,1,1,3,152.88
a6cbdf5ace75b2a9e73a68a9a478060ea,1,2,1,70.97
138f041df3644d9ad82f50c67b7bb304a,1,1,10,135.28
da05f479ab5c7e23b066a396865bbfd7a,1,1,5,103.43
13fe5b8b3ad46c558f0c53939589776ba,1,1,3,207.78
801524a8fbd37484e8d8c23448f113b5a,1,1,8,85.68
3ab3084e2fd91af8e021237e7bf08caca,1,2,1,123.85
f08e7cbe4ee33176122952f10c7128b6a,1,1,1,105.16
202effd51a18d9717266ec1935672741a,1,1,3,92.3
1e697d52faeb26c57898a78240fec685a,1,1,2,243.25
1b0e1058a094f333948edf16f4248323a,1,1,1,39.42
5ec57659b85eb947cc673208c233ff65a,1,4,1,206.72
a6288025a106ed8a4db8010e42d44577a,1,3,1,31.71
161e053585557a1c61af92492bdb4f21a,1,1,5,207.17
626ac0ce1580c1c2053b90b0d317f56ea,1,1,8,341.49
6101a3cad652012312ccd9284733ac2ba,1,2,1,122.9
12b14ff427f6ae44eaeda7943fd08eeca,1,2,1,125.77
5a213cd2c31b85edd98ae1ab50c50aeea,1,1,2,543.75
475884ab4a0fd44c36d533ce24ba64c7a,1,1,2,27.39
fc9faebb277d32cb60f602a7c4b769f5a,1,1,5,99.43
f396e1280028fa9c8c83111abee5f2e9a,1,2,1,455.38
893fff1e0e8a0597923ff86966aac6d1a,1,2,1,113.33
fc1be7f6cfb7b99bdf73f54a357bf4b7a,1,1,1,68.97
3f1d42a217afb22fc9ee819f602664b2a,1,1,5,69.07
738d6dc61c6c4ddc88d8996cec5dadaea,1,1,3,299.34
1fea99244761fe0359d759672fdbcf4aa,1,1,4,101.7
b77c6d3c0334b27a51f220038f0ef8aca,1,1,4,135.63
2b0991a89bd6f0e75a51275d3d1dfe71a,1,2,1,62.99
c69eeadb2be025a8483b632013bb0788a,1,2,1,66.24
ad1aa8b8efedf5f8fc4712a4e380cc4da,1,1,2,31.11
db70205a4fec901db7c957ac7d335064a,1,1,2,33.07
d995bfa6db04d756cbb7368ad277887ea,1,1,5,249.61
a7d77bb60d2aa33086558ed980891f8ca,1,1,3,251.33
867318eda451a721d23a5e0fbc82fcc9a,1,1,1,116.91
f03b33cf5e0a3402a67dd84f2b9e2c3ea,1,1,3,67.94
5c30ac49014e51744e821a352437d1caa,1,1,3,133.35
ffb8f7de8940249a3221252818937ecba,1,4,1,245.12
7e4781e7b053db140ebba2ed6e3fde99a,1,2,1,112.42
c4f7d1763350c3f18548294c4beced5ca,1,1,2,127.28
2e1d942dd860482d56fb7b9e9f507cc0a,1,2,1,68.35
a9cd27fff067ca1c5289e063ba082022a,1,1,1,58.91
7e9c655f89ac314e5a2d5fe87c63df1da,1,1,4,270.93
d1b180581daf3c00f4ab3691c9a12c92a,1,1,5,264.52
252ef1beb7783414b687c8191cb6bc02a,1,1,4,161.9
ec4aa6e072a8895dc5f672c6b36052f2a,1,1,4,92.45
b376ed1576802b4bdec883546710ff1ca,1,2,1,41.15
58b2ca9b8b218fc08e5f37b778393005a,1,1,1,50.83
7f9cd52ad1ff3569254091c513fb552ea,1,1,5,142.67
e6e33920ebe2e3442b4c9cf86d4721aaa,1,2,1,62.65
66b7e4ff35d62613a10899d4eb442216a,1,2,1,68.44
597310d5c3dc11229fe9221f13489caba,1,2,1,497.54
f1a0df7b904668cd90438d0b076d522fa,1,1,7,114
9948c44a7306b0739e5fdcee5966cc9da,1,1,1,23.38
585ce4ee0af830235ceed384bcbe545fa,1,2,1,93.63
e210480a7951a7968ea2a32e38c6dd70a,1,1,2,178.99
6fdb9a84ef8876ba281624f310baf6b2a,1,1,10,103.16
c67c6e7178cff9848b2d6556d1670fd8a,1,1,1,31.25
67864542c9896d890a14b76003098580a,1,1,1,72.03
6012c4f6717daddf50ae413224098301a,1,2,1,91.72
d6934136368e34491a21bf8ac9f59acaa,1,1,1,60.41
d757eef533ce8e541e4bfbf66b692ec9a,1,1,8,212.32
b22289835d337ed7310c55b622a3bea1a,1,1,3,166.14
efb917cc0ce3019da9311c8a9f97bff7a,1,1,8,613.15
55c5a129994903e122566941b7c4189da,1,1,3,51.67
7c927a3dfb1af7e87c6a262fc4b0a8fda,1,2,1,96.65
24f5dc88cf8969a2b269177862050e09a,1,1,2,26.31
89a05ddfc0652c91d7fb671794757d3da,1,1,1,96.48
2e9d2850537d9e6975149a266b9ecf69a,1,1,1,118.35
01f65c9e501f46d2a15af4d2b28e6081a,1,1,8,220.49
5f24b613363e4af7466a250aa815a170a,1,1,10,357.09
5c9c7cfebd7a15f81479083d70636f51a,1,1,1,252.38
0c06719338eba9ad30362c43bad76d87a,1,1,7,124.41
47b37d2ccfa8fdc0395971036941bac9a,1,1,3,312.28
2ad713541542172502b2d22dbbe47de0a,1,1,10,101.59
1a0ebef87017257e3f6c7f10e82b20b6a,1,1,5,118.47
5d284e172fe3bafba10f2c60e3ea2047a,1,1,2,215.58
400067025519f050d696583e2e6df305a,1,1,4,112.49
3ff4d494b9a42e38f1d11a11cac925c6a,1,4,1,68.43
18655e8acc771fadb130bf3048a5589ea,1,1,3,125.73
9bdab6a58999d4197bb9182919f89712a,1,1,3,185.64
86386c3dd74a55831068a41fc4fc1beca,1,1,4,452.47
a536641274ad7eca34443ef56220524da,1,1,2,70.97
c21fcb36121a9b1c65eed7b20f0862bda,1,1,10,517.03
a2f3817242b0d2b7404f5104ede3abcba,1,4,1,171.06
c006bbd1a1ae4337965b7ad0dac0c61ea,1,1,1,70.42
9142e38d4f7b7cf458a1eb8ee2b52157a,1,1,6,186.1
e5121f24a3ef1cb4b742aba33736755ea,1,1,8,117.79
f643bf772d9eb92c22d0a6520d5791fba,1,2,1,166.78
de45539c23bf4e084f623d8d339c00eaa,1,1,1,19.64
fc719b274382a0834f125796832ab9a5a,1,1,4,227.34
36b12d9500838b05b9b9e8e3e13d2745a,1,1,1,41.69
2657524b4f269657a166535a1cb3fc3fa,1,1,1,93.75
4bef799000dee0ad92c4b0397f9d16eda,1,1,4,161.23
2c53bd1388754e218f18b97bf025d935a,1,1,4,241.93
5b663e8f6d7d1dd5c03c9fb203cb50ffa,1,2,1,148.2
56b63c7382a444bc8eac58cd4d161da0a,1,1,1,92.32
01b1800f51715ab76f67caf732206437a,1,1,2,194.97
1109a323a5e20da772a2f7b3cb0f9af7a,1,1,1,27.69
0d07bd4924272608e7804bd91993ba33a,1,1,1,82.11
299b68ba840c1126001409fd0c4011f2a,1,1,1,152.88
18eff6d147d508df0b175851df5ab20fa,1,1,10,218.62
845f40ca6f1b315562f20fd125f93330a,1,1,2,332.14
49e6f4ed0034a19d7c8051244c8d64baa,1,4,1,203.78
d43b5b8cc6cffeba0059ea1ee6528652a,1,1,4,114.79
62ce4e3989a3477928510bb4d1064cc4a,1,1,10,276.34
d207a9accbfb1677062f22f106463c33a,1,1,1,137.73
7941d209e6cbcf0948afb5692536bb7ca,1,1,4,110
73caa517a379fdc2810530959d560647a,1,2,1,70.85
59494ceaede0aabe7fddec5bba98d95fa,1,1,1,67.44
3bc06a67986e230a7bf2f3f8cf2aaa2ba,1,2,1,52.16
aec0f45f4c980472a8293f2213d49a19a,1,1,1,37.58
4d808ed2901ed7dfebbb74bf1cbb74f6a,1,1,1,69.46
78d197a2bfdde2a4c64cf3e58ab2b7a3a,1,2,1,125.8
af8f5e473ef8dd20e4357b3bddf1accda,1,1,1,141.98
de6ecf700b95b7b8f6d4dbea03fd56dca,1,1,1,35.14
c301c2b97036e2e7ebfee92607c448dba,1,2,1,27.65
2eeb0fca026f13a4065dc4d23542095da,1,1,1,37.46
9a6a7ea0e1523950885c7b716b1766cca,1,1,2,81.55
3fc2e32bfc88b2bf0e9d7437503d82dda,1,1,1,117.58
ee343d7247239b219a20b4cb63cee65da,1,1,1,55.26
48d91da7c9395c02b5d9e02dd9b8c278a,1,2,1,51.12
4fb3509d3efabb076843cd252a3e5562a,1,1,5,134.18
cc129041e3294026c267be4f2d551fffa,1,4,1,72.05
3660e114692157e805cdd9f04e83d9e9a,1,1,3,97.44
5b7c23b7f4d719e14149384a48264dc5a,1,1,1,144.49
3329f64391fb9614f91aaa7be306c8bba,1,1,1,47.38
ec5a2741ddf2c8ff2c0b076c8743dd19a,1,1,3,106.9
53b48de8c162b1a00ace27c3c0a9b148a,1,1,1,40.17
6278b210eed972794a1824a444ed2efea,1,2,1,197.39
87789201372bea41809c2f0d455ab122a,1,2,1,558.62
6440501490dabcc13bc292e417ca410ca,1,2,1,550.83
311a55e7e3386e44b73ace3d2fa51d6ca,1,1,1,94.14
d07177bc097beb1a6d82f01bdc6d6eeca,1,1,2,172.16
b2463b22b6b50ca3444ffce1d8ea1754a,1,2,1,153.31
15ade2c7daaa01c998220a2035dd43dda,1,1,1,150.37
84869ba3df14629b57ca40c491a842e6a,1,1,10,113.77
ef0ce2dff39f4a5251eef4f5194deaeaa,1,1,2,91.08
e465563161981f1e1ab4195bf3c1ad4da,1,1,10,201.78
5494d7febdfd2f93ebdb691782d56f02a,1,2,1,214.13
9004b30a5d18b572f851753f41d795c8a,1,1,2,145.79
7384cdc62fcd832cd6c6026440c42821a,1,1,2,197.02
6b66feb014823833433d386dad897fcda,1,1,10,172.28
67407884c43b844b22aa1a20de86130aa,1,1,1,31.22
56fe61b71a31aec95c794f860ede4ab8a,1,1,1,91.03
e028addc83a9ed4498311c3e203e53ffa,1,1,6,103.72
836410a2fc31591815fe79d66ec24f10a,1,2,1,114.91
896b228e1623e6b8f20f2b3782750d48a,1,1,2,36.96
9d8b70a59accfd6e1344d2d23d5b8ceba,1,1,1,199.4
12464d1f4f0401e086966a5333ae812aa,1,2,1,56.6
6fefe7f276220450fc08b7c974e21fb7a,1,1,1,31.33
84be8c486cc6c6bb5dd2a0a19effd9b5a,1,1,1,43.59
2c12150c742ae2fa48bc703964c16c5fa,1,1,7,77.5
db18e1e78435519ff49eae6ada66f29ca,1,1,1,56.38
412fccb2b44a99b36714bca3fef8ad7ba,1,1,1,140.88
72957a7ebd28baf4446a71d68ff98de5a,1,1,3,50.19
62310e6941dd333f0a8bfde5ec77d8c6a,1,1,3,156.84
7c20de54af91549df98fd6926d781144a,1,1,7,70.64
f265f016642c24f79e490f7d201b7e36a,1,2,1,97.59
cf76d482b013f8af6dc046a3001c1c4fa,1,1,6,627.86
274b74ab9a2f1b057969351bc8e6b9e9a,1,1,3,193.84
f28a15daf894f299ef995958883bcaa7a,1,1,2,92.79
2296fa4ebace1edacb9f91509766eb18a,1,1,1,239.34
0132f39e8ad9b42ad2d41c847f44c0eda,1,1,3,37.16
bcd49ab05abcd96dc60591051df6c81ba,1,1,2,110.58
bcaa2ea71bcbe06f4cab5fe30f997f93a,1,2,1,21.4
18bcbca4b2c948e7653345492627a1cca,1,1,2,149.56
cae717bb5d2448081dd91756a3842833a,1,2,1,44.2
64d7f23b722e9e54a995c7500c4926dfa,1,2,1,57.58
f2d5ab09d0a8af8a6c3b93031647b532a,1,2,1,64.22
63271c4f926901533f34d374c4126952a,1,1,4,96.65
5b55ee8a50b508709962ccc9eba0de7fa,1,1,2,70.49
de38b62136dcb5ff40d44d807c460a8aa,1,1,8,422.59
bfe0ea9bbed24adc7b8264ebe10401e8a,1,1,2,94.74
9f978ecad138d859f6e9e08ed6b7cbdaa,1,4,1,100.69
b9386feadadb8bc45d250345f27ac180a,1,1,2,106.55
e175cbd518afe4a80b3f5f884ab05450a,1,2,1,343.12
a66cfefa309e2beb4dbff4037b531ca8a,1,1,1,27.78
5df489bf628aa872653bc4791319921fa,1,1,1,118.62
b6ad79d84c91bb9d11720468017c168ea,1,2,1,85.49
325cfd48a71240cb16c9f50468478c92a,1,1,2,138.97
d8bfdbbe1b81198977776595047a0d98a,1,1,8,308.12
137843e808a43d21cdfaee7fa80fb487a,1,1,1,117.79
da4632747be8764c78f197a0d83b8d71a,1,1,1,99.22
5bb67bb01ea5cb177b047ffe340c5c3ea,1,4,1,44.47
0f93f7603185d299224f49c8aa5025daa,1,1,1,52.02
3a635b5f9d8d66a95086d273fdf4b9afa,1,2,1,62.31
820749211528f2ac3c371469c8dcff94a,1,1,1,128.42
4b13ca1ea8bafa9b670fd52cbf918fb3a,1,1,1,44.18
d559ca25e0953705de5c369c8bdebc48a,1,1,3,110.46
bd4bd0194d6d29f83b8557d4b89b572aa,1,2,1,37.83
7c18eddfcd24680d80a502346221614ea,1,1,10,423.67
fe3dc8be25e5bf90ae8fc3c6d7f680bfa,1,1,1,265.42
8d71917758ea476a2b1014f34c1f9005a,1,1,1,102.73
e2e6ee1ed2d7f2f36b05d234983bd7a0a,1,1,4,752.21
51879b7474407f56048b6c36cc3e263ca,1,1,10,222.87
5bda85803d5b100f4a2c1aea2f89c40da,1,2,1,58.37
d273ccee1a7ee1a7013cc285da0ff429a,1,2,1,32.7
e2e7ed46703108a39d779daeeb8e4f23a,1,1,8,310.18
783333de65d2f6a4397cca176367ac90a,1,1,1,130.15
ef5555014add0fdfbe3f34f85365f650a,1,1,2,52.85
dacb857612778747b96d5afcad0adbd4a,1,2,1,172.08
de4f573359ebca3ee24bbe7cddb31052a,1,1,9,90.48
668b09e578d6cdac0eb996a3457d49a5a,1,1,1,121.9
0987363c91de454d42d084b84a691f99a,1,1,4,164.32
d264d651c8218bc064f4b44d3c06d9a3a,1,1,10,197.96
1b4ef3bdad72cad23a9bd4b06f87ab7ba,1,2,1,98.46
8f3764cf2bebf60ed4e426faefff6ab1a,1,1,1,78.64
a62edb6b5312cdc742089aa7c336718ca,1,2,1,237.55
2c287808b2feef34a4a25e5337bb08e1a,1,1,6,696.61
6633cc9b9695c1fd9c51bd5afca04286a,1,1,2,35.23
40ef667b4259d5f521a0fd1a093d0415a,1,2,1,63.12
cebd81d91393b014d64df92a97a7f80ca,1,2,1,104.93
553682ad4457471eb0db66f89c9bedd5a,1,1,2,133.36
3d6809371021cc510de4743748a1c235a,1,1,1,65.45
697bfc21e6f74cfda0eed559272c2afea,1,2,1,56.09
6a5f34bb72296c7b4f4a68b6d742d390a,1,1,6,64.96
086c6d64a23359add6c0488fbca20ccba,1,1,3,152.72
af00499b52c61ba01c141aa619499861a,1,2,1,254.61
8ec0671b1fcacf329783aefb39813a64a,1,1,10,771.17
a755e8bb9632b9db4b49aa46b30a2feea,1,1,1,34.51
b266fc1224f5d4b3ea5c8ac9ffaec15ea,1,1,3,737.36
36e4e23cd12bdb0504acb89751e85bc8a,1,1,2,288.27
698642d4db0df8b8c4710af6bdff1acca,1,1,2,114.18
cccc154ce300f1dd193065ddbf6383f9a,1,2,1,128.87
fe437c0788b9f47d5ec164c87988cbaea,1,1,2,128.99
b1a6e1094db81b9b6f4b80a40fec524fa,1,1,10,1832.54
9a838b8807fdd90c94d08ed164db0039a,1,1,2,148.02
6f954a919130aa1e8def4ed1b9fca432a,1,2,1,22.18
c59691ad2976778e15003aefa6dafaeda,1,1,3,299.18
3668477773eb5474d397777749d44f08a,1,1,1,40.17
c3b1312808b5e55eda5efa7fcb111b00a,1,1,3,340.64
d6a55340021ebcaf3b321d5a34c6c31ea,1,1,2,101.7
9dff95e63c4bf04ca285c9e2252f75fba,1,1,10,359.13
dac3092fa896a585ef8cfe91762294e5a,1,2,1,53.62
0c505e1ce394e4cd4ccaedf5fcdbc9b0a,1,1,1,38.23
01235dc626dcf13283207ba7f36a959aa,1,2,1,66.86
fd58331db3c355dfc547b6dc5065f33ea,1,1,2,178.22
18f0e44c3101bf4288ae858b7be184afa,1,1,3,178.2
491d54c8505befdde05293e4e97c16cba,1,2,1,79.11
7ab25586eb0423d8038091f70b35a4a5a,1,1,3,233.74
25c0c95ad63107ee2478a09c851a6a67a,1,1,2,217.22
638913622370c1dfea90659077bd5375a,1,1,1,57.6
f5090f33660f2488a5358a5694e0a64ba,1,1,4,78.52
4cdbb26aa0dc8e7179f33edf59722fa8a,1,4,1,63.12
45060534aef780077c10103b60fe71c4a,1,1,8,119.27
084ce670827e3ebb5f585818b985bc25a,1,1,8,247.86
96ad8ef0669dc53c0830b44376e975f5a,1,1,3,34.23
3276afbd4fd6d9c1909717750fd3135ea,1,1,4,93.19
e061774175ff51ccb6cfaeba1bd08121a,1,1,3,64.4
51fea792e465500a842c7325adabf0ada,1,2,1,97.34
656c5942e852b20473ae268796549007a,1,1,3,210.14
a5375fe8e7f2960019edf0fff68c58fba,1,2,1,135.16
a908872306574c9405b29a838aee5521a,1,1,5,198.03
5ef28a6d6a0cfcef8e5eb4c151c18e82a,1,1,2,118.18
d78bef62e60a0f652567877da822b8b0a,1,1,10,104.4
4e09a6bc2b1596b9e54829e168bfd37fa,1,1,4,99.38
e21bb5b2af087339bd3614d77a0053a1a,1,1,3,91.23
450c4a4d9a4f339a59165241cfe113dba,1,1,4,107.38
f198fac7313547d738e4cce9fa0344efa,1,4,1,238.38
2d56f831faff17de02fb49d2155fb2e5a,1,1,1,123.42
a58d2e45e365fdb3ee3cdac17e1be44aa,1,1,3,86.37
7776ca93188e915b1100fe8221bc5fa5a,1,4,1,54.44
fb2e0a2eb0a7cd9fc655c3fdda628acca,1,1,5,1821.82
2cc8d5dba04e5be26d748ef75e708770a,1,1,4,91.18
430cd6b6d3066421a8bc48ce72541ba3a,1,1,1,59.98
19253d0cbd6ac2d70e7d7171308b2426a,1,4,1,180.62
d4de0ad9ddefd13e60191fbc49925dc5a,1,2,1,128.89
521758adf4fa0c8f76b1488d0aebb48ea,1,4,1,196.26
7c9ad74c16c9b6aafa62f097bb9cdf25a,1,1,3,223.93
036091098bdc85e780fc3594006276b7a,1,2,1,1388.98
26468ef199f961b657bd9411810b80eaa,1,1,1,62.54
1f6c1320002dfd3a699d2fc80406092da,1,1,6,170.97
e485751217522068a393e874ed8b5298a,1,1,1,42.87
159da9914b51de617fe80162939965c5a,2,4,1,40.76
ba436db3c441f63a8ed34e695ed2e9f4a,1,2,1,123.68
6d05d2deb6a51438e65741cc19d715d8a,1,2,1,149.29
2d016564dff0c20b352e75b48e543e32a,1,2,1,77.01
4b50fac9970bd5d46f41eab7855101a8a,1,2,1,116.79
4759b488dfc55eb259b216bb6d93ce48a,1,1,7,173.68
dbd32517a2d3acd957e41d6c4a8a8a49a,1,1,1,99.45
d6df3e183721aa30b30577e1184eaa7fa,1,1,6,96.88
