Id_Geolocalizacion,zip_code_prefix,Latitud,Longitud,Ciudad,Estado
16831,85898,-24.835833126584447,-54.06036421048657,sao jose das palmeiras,pr
16832,85900,-24.72820752248369,-53.7399277919009,toledo,pr
16833,85901,-24.7368155084735,-53.74065899350403,toledo,pr
16834,85902,-24.73337100980205,-53.752237359385205,toledo,pr
16835,85903,-24.71838580705301,-53.75896263028575,toledo,pr
16836,85904,-24.711673570658885,-53.74760648134386,toledo,pr
16837,85905,-24.71295584259675,-53.734957787035874,toledo,pr
16838,85906,-24.720782448085927,-53.72045160088671,toledo,pr
16839,85907,-24.74533577205675,-53.70889287787256,toledo,pr
16840,85908,-24.73548775453431,-53.70736423816127,toledo,pr
16841,85909,-24.73928473952832,-53.72361220357971,toledo,pr
16842,85910,-24.74932632402964,-53.72542707465992,toledo,pr
16843,85911,-24.760472068314005,-53.73334372585799,toledo,pr
16844,85912,-24.758946829697702,-53.73518473444926,toledo,pr
16845,85913,-24.752049846171094,-53.74273528342033,toledo,pr
16846,85914,-24.7452425821396,-53.74630578879612,toledo,pr
16847,85915,-24.762515312095147,-53.743636786937365,toledo,pr
16848,85920,-24.678575287070093,-53.915973964668304,dez de maio,pr
16849,85925,-24.62605999999994,-53.75866999999994,novo sobradinho,pr
16850,85926,-24.576397290342136,-53.80082355626951,vila nova,pr
16851,85927,-24.547382670395304,-53.896245683159215,novo sarandi,pr
16852,85929,-24.91407193493534,-53.88664990907251,sao pedro do iguacu,pr
16853,85930,-24.462380148280616,-53.95650432324312,nova santa rosa,pr
16854,85933,-24.773798104953304,-53.90499628743192,ouro verde do oeste,pr
16855,85935,-24.402021416487024,-53.51740411970834,assis chateaubriand,pr
16856,85936,-24.41829108904158,-53.65571595002756,encantado d'oeste,pr
16857,85937,-24.60938923170033,-53.616028508061255,bragantina,pr
16858,85940,-24.57158708173242,-53.97646971948627,quatro pontes,pr
16859,85945,-24.599052935525,-53.508766620135376,tupassi,pr
16860,85948,-24.625809140863744,-54.22673085775215,pato bragado,pr
16861,85950,-24.28579720485287,-53.83767755670336,palotina,pr
16862,85952,-24.19128916837611,-53.91280226571417,são camilo,pr
16863,85955,-24.42130134635351,-53.82848894873443,maripá,pr
16864,85957,-24.47957153041861,-53.79608646469049,maripa,pr
16865,85960,-24.554525017898506,-54.05852495786673,marechal candido rondon,pr
16866,85976,-24.488822632390608,-54.30449431529456,porto mendes,pr
16867,85980,-24.08674452889675,-54.25118501409774,guaira,pr
16868,85985,-24.25142722519365,-54.26580452472821,doutor oliveira castro,pr
16869,85988,-24.702966464945906,-54.23744799743772,entre rios do oeste,pr
16870,85990,-24.168029447213705,-54.09723231188331,terra roxa,pr
16871,85995,-24.369467799022647,-54.01523432198314,santa rita do oeste,pr
16872,85998,-24.45200218484505,-54.1677997679468,mercedes,pr
16873,86010,-23.31812709264708,-51.15713642282817,londrina,pr
16874,86015,-23.32925509762943,-51.15944089251797,londrina,pr
16875,86020,-23.31260107304635,-51.167179746017865,londrina,pr
16876,86025,-23.29806172409854,-51.16414150272789,londrina,pr
16877,86026,-23.31127857267108,-51.15708411065321,londrina,pr
16878,86027,-23.30183212586677,-51.14467600112216,londrina,pr
16879,86030,-23.294530596455623,-51.12920015496957,londrina,pr
16880,86031,-23.28399143086775,-51.12026146351437,londrina,pr
16881,86032,-23.29040710944789,-51.09660497444202,londrina,pr
16882,86035,-23.31108343286346,-51.13491705629724,londrina,pr
16883,86036,-23.31709063911144,-51.12749400848244,londrina,pr
16884,86037,-23.32095844713044,-51.11273863908195,londrina,pr
16885,86038,-23.327417813497657,-51.12269895076031,londrina,pr
16886,86039,-23.320821130920265,-51.14179623490432,londrina,pr
16887,86040,-23.338993599490653,-51.136186148711786,londrina,pr
16888,86041,-23.35560135374003,-51.13880600777133,londrina,pr
16889,86042,-23.36805920825005,-51.141816531829946,londrina,pr
16890,86043,-23.364682681776355,-51.13362123864901,londrina,pr
16891,86044,-23.386492153248746,-51.13220711083777,londrina,pr
16892,86045,-23.367075621082385,-51.157384956848446,londrina,pr
16893,86046,-23.347856068970952,-51.14841421334773,londrina,pr
16894,86047,-23.346965763755968,-51.171659062586336,londrina,pr
16895,86049,-23.37150161423472,-51.15313956570252,londrina,pr
16896,86050,-23.331336816395314,-51.17724545430463,londrina,pr
16897,86055,-23.33442980017073,-51.18716562962761,londrina,pr
16898,86056,-23.32745224081872,-51.22250260491206,londrina,pr
16899,86057,-23.32330488817484,-51.2089246759768,londrina,pr
16900,86058,-23.34848851922884,-51.2070000558105,londrina,pr
16901,86060,-23.3124460473066,-51.17566618569716,londrina,pr
16902,86061,-23.31205147436025,-51.17969767227215,londrina,pr
16903,86062,-23.305641873895134,-51.18696094080404,londrina,pr
16904,86063,-23.311784723589223,-51.19770031125332,londrina,pr
16905,86065,-23.30386860736336,-51.203187655513645,londrina,pr
16906,86066,-23.31348044480512,-51.2134117382105,londrina,pr
16907,86067,-23.293051314671068,-51.223042054535085,londrina,pr
16908,86070,-23.29642655318469,-51.18180202888016,londrina,pr
16909,86071,-23.29280191175141,-51.19650277885776,londrina,pr
16910,86072,-23.28672008885518,-51.20526850179196,londrina,pr
16911,86073,-23.28153607141156,-51.18924552681825,londrina,pr
16912,86075,-23.28680031661348,-51.167422045058295,londrina,pr
16913,86076,-23.28625424632168,-51.17928261753932,londrina,pr
16914,86077,-23.277567197757595,-51.16691811797407,londrina,pr
16915,86078,-23.27727985641277,-51.15409433373387,londrina,pr
16916,86079,-23.28734323896441,-51.15535065227287,londrina,pr
16917,86080,-23.276242724993185,-51.18020459400994,londrina,pr
16918,86081,-23.26640620191997,-51.18563600982485,londrina,pr
16919,86082,-23.25772741443964,-51.17202229529085,londrina,pr
16920,86083,-23.266333210340743,-51.17058520666672,londrina,pr
16921,86084,-23.267316407623348,-51.15970440348607,londrina,pr
16922,86085,-23.25254379197341,-51.14634612228812,londrina,pr
16923,86086,-23.25742668953553,-51.13815333886967,londrina,pr
16924,86087,-23.27405948499479,-51.14666275438044,londrina,pr
16925,86088,-23.262624402836305,-51.1463303077005,londrina,pr
16926,86089,-23.25130161183701,-51.20975385471277,londrina,pr
16927,86112,-23.52858409402684,-51.08333863424432,paiquere,pr
16928,86125,-23.72477074378504,-51.09605525748552,tamarana,pr
16929,86130,-22.99362341917972,-51.19757667992749,bela vista do paraíso,pr
16930,86140,-22.85364693155448,-51.02731290452192,primeiro de maio,pr
16931,86150,-22.77924534758796,-51.22978683537861,alvorada do sul,pr
16932,86160,-22.752396036051785,-51.37943479939364,porecatu,pr
16933,86165,-22.86657256320263,-51.39054299723058,florestopolis,pr
16934,86170,-23.059061150910853,-51.037541668178726,sertanópolis,pr
16935,86181,-23.27983623436763,-51.28352361017777,cambe,pr
16936,86182,-23.273274563659697,-51.28164233309258,cambe,pr
16937,86183,-23.27363606364073,-51.25545635003408,cambe,pr
16938,86184,-23.26645789900246,-51.28044059351854,cambe,pr
16939,86185,-23.289125956311928,-51.24296972291575,cambe,pr
16940,86186,-23.29659765211565,-51.23994476035826,cambe,pr
16941,86187,-23.305229487149774,-51.21943769138161,cambe,pr
16942,86188,-23.307691548280737,-51.22668998124704,cambe,pr
16943,86189,-23.298748998871822,-51.25752265059955,cambé,pr
16944,86191,-23.285752877634128,-51.263677849842736,cambe,pr
16945,86192,-23.28594398187703,-51.27363972371042,cambe,pr
16946,86200,-23.26943510327936,-51.05294039540039,ibipora,pr
16947,86210,-23.25723466803322,-50.97085789118516,jataizinho,pr
16948,86220,-23.37545128088152,-50.84580510209072,assai,pr
16949,86225,-23.518440085658284,-50.78419091436513,santa cecilia do pavao,pr
16950,86230,-23.33126668325342,-50.71854215134922,nova america da colina,pr
16951,86240,-23.465016816917828,-50.76104049163858,são sebastião da amoreira,pr
16952,86250,-23.58805510402353,-50.76292673504195,nova santa barbara,pr
16953,86270,-23.718769453247635,-50.74227310050705,sao jeronimo da serra,pr
16954,86280,-23.202538129488083,-50.79365218566584,urai,pr
16955,86285,-23.23004916272281,-50.85864999894255,cruzeiro do norte,pr
16956,86290,-23.0717654869864,-50.91397510629001,rancho alegre,pr
16957,86300,-23.18116107729665,-50.64960783251922,cornelio procopio,pr
16958,86305,-23.20065816207204,-50.72307968433729,congonhas,pr
16959,86310,-23.433905336392048,-50.56156092080512,nova fatima,pr
16960,86315,-23.492907469083107,-50.64408393913351,santo antonio do paraiso,pr
16961,86320,-23.553522043896585,-50.54992367333536,congonhinhas,pr
16962,86330,-23.07926990359549,-50.75015201417223,leopolis,pr
16963,86340,-23.03701332212672,-50.8178700085495,sertaneja,pr
16964,86350,-23.147377768567665,-50.51898205113304,santa mariana,pr
16965,86358,-22.95237874982416,-50.586278850748265,panema,pr
16966,86360,-23.11189686292529,-50.37155139815296,bandeirantes,pr
16967,86370,-23.26758773800529,-50.42845018671307,santa amelia,pr
16968,86375,-23.01751924067968,-50.40658794575256,itambaraca,pr
16969,86380,-23.04826806621512,-50.2306200176987,andira,pr
16970,86385,-23.11271842909693,-50.17586042705906,barra do jacare,pr
16971,86390,-23.04154706798456,-50.07527867843522,cambara,pr
16972,86400,-23.15836742843691,-49.97662130525927,jacarezinho,pr
16973,86410,-23.196538915281,-49.757928908051824,ribeirao claro,pr
16974,86420,-23.427714647791586,-49.71815635045273,carlopolis,pr
16975,86430,-23.29514000027348,-50.07564324560215,santo antonio da platina,pr
16976,86450,-23.567443775857694,-49.91405971164784,quatigua,pr
16977,86455,-23.50021259579293,-49.92180170266129,joaquim tavora,pr
16978,86460,-23.30452269862072,-50.31097243334825,abatia,pr
16979,86465,-23.51568493781539,-50.04347664703914,guapirama,pr
16980,86470,-23.43804960863323,-50.24743638000261,jundiaí do sul,pr
16981,86480,-23.62357588599101,-50.1692756320779,conselheiro mairinck,pr
16982,86490,-23.40951041754561,-50.35787677226499,ribeirao do pinhal,pr
16983,86600,-23.31247663924116,-51.36500347341602,rolandia,pr
16984,86601,-23.301309682324213,-51.363466899056135,rolandia,pr
16985,86602,-23.30310633022113,-51.39195523474191,rolandia,pr
16986,86604,-23.31814778205777,-51.39161964122817,rolandia,pr
16987,86605,-23.322715181568167,-51.3705509796154,rolandia,pr
16988,86606,-23.33523488556208,-51.39339045779279,rolandia,pr
16989,86609,-23.19514728234776,-51.44143907583757,são martinho,pr
16990,86610,-23.11344954140404,-51.53313538935127,jaguapitã,pr
16991,86613,-23.23387550880191,-51.58349222758203,pitangueiras,pr
16992,86615,-22.967149503983155,-51.48492042553884,miraselva,pr
16993,86618,-23.039737203336404,-51.44261265540604,prado ferreira,pr
16994,86620,-22.96902837325792,-51.64818265462178,guaraci,pr
16995,86625,-22.92991951439633,-51.71445908234631,bentopolis,pr
16996,86630,-22.82140872173288,-51.59497707396103,centenario do sul,pr
16997,86635,-22.75487328866302,-51.6583038871947,lupionopolis,pr
16998,86640,-22.79033381201437,-51.71560039329486,cafeara,pr
16999,86650,-22.69356461962243,-51.78896214075949,santo inacio,pr
17000,86660,-22.63930305494511,-51.90361206523747,santa ines,pr
17001,86670,-22.61740665729201,-51.96695092984485,itaguaje,pr
17002,86680,-22.91407351775641,-51.797181091346296,nossa senhora das gracas,pr
17003,86690,-22.837653869064955,-51.9734220454062,colorado,pr
17004,86695,-22.89738838719939,-51.888509653563055,alto alegre,pr
17005,86700,-23.41018623240637,-51.43533751913039,arapongas,pr
17006,86701,-23.40919766415044,-51.43758719780282,arapongas,pr
17007,86702,-23.390606579747445,-51.44664446905575,arapongas,pr
17008,86703,-23.393188641236925,-51.419884975930565,arapongas,pr
17009,86704,-23.39099271619536,-51.41713700327699,arapongas,pr
17010,86705,-23.408572942829053,-51.42299747613877,arapongas,pr
17011,86706,-23.427901225690107,-51.42388542180935,arapongas,pr
17012,86707,-23.42482038097288,-51.4336614558996,arapongas,pr
17013,86708,-23.414867372419952,-51.44411993509552,arapongas,pr
17014,86709,-23.4113463313012,-51.456941759625,arapongas,pr
17015,86710,-23.4189654102501,-51.43219700397672,arapongas,pr
17016,86711,-23.407946331291907,-51.45219638508648,arapongas,pr
17017,86716,-23.39370548478192,-51.424410974802846,arapongas,pr
17018,86720,-23.321110220245096,-51.55520232201964,sabaudia,pr
17019,86730,-23.236673429298893,-51.66793387228429,astorga,pr
17020,86742,-23.17447730082972,-51.678166769855466,santa zelia,pr
17021,86744,-23.17058089313266,-51.635534570190536,icara,pr
17022,86750,-23.2009320730757,-51.829492726307095,iguaracu,pr
17023,86755,-23.19377886349629,-51.91627996347199,ângulo,pr
17024,86760,-23.148268304523533,-51.774096846514354,munhoz de melo,pr
17025,86770,-23.039628461153622,-51.81076125677054,santa fe,pr
17026,86780,-23.088223660237787,-51.95504335709128,florida,pr
17027,86790,-23.00997795869719,-51.951972253624994,lobato,pr
17028,86800,-23.554477080661936,-51.46575603144136,apucarana,pr
17029,86801,-23.55735761468632,-51.48681824634586,apucarana,pr
17030,86802,-23.569465190152847,-51.46762547683917,apucarana,pr
17031,86803,-23.532455338081075,-51.4563926361493,apucarana,pr
17032,86804,-23.54060080145267,-51.45119611921,apucarana,pr
17033,86805,-23.54035897094192,-51.44209907235756,apucarana,pr
17034,86806,-23.52629223078942,-51.433793220384665,apucarana,pr
17035,86807,-23.54647439105625,-51.43800364481964,apucarana,pr
17036,86808,-23.554826632350057,-51.45069562281261,apucarana,pr
17037,86809,-23.563589673310283,-51.454647147806256,apucarana,pr
17038,86810,-23.569519310799592,-51.45601790409828,apucarana,pr
17039,86811,-23.561813189234567,-51.44324696759992,apucarana,pr
17040,86812,-23.553924661670028,-51.42889211783705,apucarana,pr
17041,86813,-23.57088473148897,-51.4421049073579,apucarana,pr
17042,86818,-23.56248912168192,-51.51954817440014,apucarana,pr
17043,86819,-23.612034548654297,-51.40843287104166,vila reis,pr
17044,86820,-23.665523235371,-51.35659668422704,california,pr
17045,86825,-23.748005928972272,-51.30400991404446,marilândia do sul,pr
17046,86828,-23.89965920315964,-51.227297658218994,maua da serra,pr
17047,86830,-23.76272623958082,-51.41337622534864,rio bom,pr
17048,86840,-23.998711434535995,-51.32361135609106,faxinal,pr
17049,86845,-24.15085116275822,-51.4962355141594,grandes rios,pr
17050,86848,-24.32420050173141,-51.31173154412879,rio branco do ivai,pr
17051,86850,-24.25491202256432,-51.2514627519999,rosário do ivaí,pr
17052,86855,-23.994053503661736,-51.44224002323087,cruzmaltina,pr
17053,86860,-24.18024862842608,-51.69007246669605,jardim alegre,pr
17054,86865,-24.08581768735337,-51.64490705556661,lidianopolis,pr
17055,86870,-24.24639688173704,-51.67066762921262,ivaipora,pr
17056,86880,-24.38354519101715,-51.58290044130535,ariranha do ivai,pr
17057,86884,-24.313832328621505,-51.80491059681418,arapua,pr
17058,86890,-23.60488886544814,-51.57907045278063,cambira,pr
17059,86895,-23.765090555947094,-51.50670423186026,novo itacolomi,pr
17060,86900,-23.60223508623895,-51.6440724837944,jandaia do sul,pr
17061,86910,-23.70699811230049,-51.640230663240736,marumbi,pr
17062,86920,-23.82866130235269,-51.67231734102463,kalore,pr
17063,86925,-23.940317748786462,-51.58518050497007,borrazopolis,pr
17064,86930,-23.993105206444497,-51.81946543078687,sao joao do ivai,pr
17065,86931,-23.95750124255124,-51.91579375954426,luar,pr
17066,86932,-24.09037503784736,-54.25582528430819,ubauna,pr
17067,86935,-24.07832279883549,-51.74315889843617,lunardelli,pr
17068,86938,-24.1944170064856,-51.92476732459786,godoy moreira,pr
17069,86940,-23.709291485041188,-51.76783096410405,bom sucesso,pr
17070,86945,-23.89270549963617,-51.81481590141829,são pedro do ivaí,pr
17071,86950,-23.915817214198874,-51.97921936801934,fenix,pr
17072,86960,-24.027435144481696,-52.00902402319304,barbosa ferraz,pr
17073,86970,-24.10102912110576,-52.11709725331264,corumbatai do sul,pr
17074,86975,-23.522116589381856,-51.6776633579356,mandaguari,pr
17075,86990,-23.48392434035238,-51.79990910433005,marialva,pr
17076,86995,-23.584743000000003,-51.90274349999999,aquidaban,pr
17077,87005,-23.44174075913739,-51.92749158191649,maringa,pr
17078,87010,-23.43849893588831,-51.93518924887094,maringá,pr
17079,87013,-23.42248646391639,-51.938405087888434,maringa,pr
17080,87014,-23.42880265355717,-51.94819436139045,maringá,pr
17081,87015,-23.428319760676168,-51.95833421266876,maringa,pr
17082,87020,-23.41291430618596,-51.94203814434729,maringa,pr
17083,87023,-23.39123314589431,-51.93529184840365,maringa,pr
17084,87024,-23.37019500194067,-51.94421232049704,maringa,pr
17085,87025,-23.38247209396673,-51.927966489669885,maringa,pr
17086,87030,-23.413770021773328,-51.92706989550015,maringa,pr
17087,87031,-23.421979830654045,-51.934053778463486,maringa,pr
17088,87033,-23.400509240196108,-51.91837732694123,maringa,pr
17089,87035,-23.387797682667,-51.90893073812971,maringa,pr
17090,87040,-23.4137429095008,-51.90754329130873,maringa,pr
17091,87043,-23.40126751381884,-51.89433304784447,maringa,pr
17092,87045,-23.42413885933309,-51.89568585707489,maringa,pr
17093,87047,-23.414432773281256,-51.88601798709872,maringa,pr
17094,87050,-23.43113060537281,-51.9182353193356,maringa,pr
17095,87053,-23.458408561739528,-51.91966280632187,maringa,pr
17096,87055,-23.451471584687205,-51.90562110023076,maringa,pr
17097,87060,-23.449039756796463,-51.95342305448068,maringa,pr
17098,87062,-23.4650219260008,-51.9514792561666,maringá,pr
17099,87063,-23.468198465714533,-51.92501586662367,maringa,pr
17100,87065,-23.445068629664828,-51.9771308204789,maringá,pr
17101,87070,-23.41289154834567,-51.980249580348975,maringa,pr
17102,87075,-23.39560726780438,-51.97479745603948,maringa,pr
17103,87080,-23.40740155497924,-51.958423082961545,maringa,pr
17104,87083,-23.38764489367104,-51.95519370458188,maringa,pr
17105,87103,-23.380859985985847,-52.05159326177887,maringá,pr
17106,87105,-23.41230898632022,-51.93040254699943,maringa,pr
17107,87110,-23.44161629807231,-51.87375715951959,sarandi,pr
17108,87111,-23.448041264613487,-51.869960318427005,sarandi,pr
17109,87112,-23.45545123283488,-51.8766794074123,sarandi,pr
17110,87113,-23.432404559986185,-51.87363226151733,sarandi,pr
17111,87114,-23.433450486351425,-51.86670281115602,sarandi,pr
17112,87117,-23.470819980848265,-51.87608980315604,sarandi,pr
17113,87118,-23.437954884287347,-51.87662625573039,sarandi,pr
17114,87120,-23.614374068425708,-52.082794433928086,floresta,pr
17115,87130,-23.611764662591792,-52.2067351672597,ivatuba,pr
17116,87140,-23.45682094005969,-52.03990549710547,paicandu,pr
17117,87145,-23.50180568783496,-52.15092591967641,paicandu,pr
17118,87155,-23.554679682240632,-52.21848836159882,doutor camargo,pr
17119,87160,-23.34495591219923,-52.09904825765634,mandaguacu,pr
17120,87165,-23.343247176994566,-52.09326980253107,pulinopolis,pr
17121,87170,-23.40463243548767,-52.19355180319951,ourizona,pr
17122,87175,-23.658660754264183,-51.991129290623206,itambe,pr
17123,87180,-23.276955587848725,-52.15409962186374,presidente castelo branco,pr
17124,87185,-23.31880961442724,-52.30525570332454,florai,pr
17125,87190,-23.434254875144813,-52.292262199243936,sao jorge do ivai,pr
17126,87200,-23.65598596315669,-52.60966603538317,cianorte,pr
17127,87201,-23.64631653856784,-52.61537676886291,cianorte,pr
17128,87202,-23.65087860465648,-52.6287036175087,cianorte,pr
17129,87203,-23.656347955157923,-52.62853973025549,cianorte,pr
17130,87204,-23.65769692472726,-52.63190948888612,cianorte,pr
17131,87205,-23.67187185072581,-52.63383655528629,cianorte,pr
17132,87206,-23.68665063689909,-52.63310567055549,cianorte,pr
17133,87207,-23.674233347581144,-52.62180074616915,cianorte,pr
17134,87208,-23.671725834050427,-52.60875344592714,cianorte,pr
17135,87209,-23.6644475760042,-52.59634307435398,cianorte,pr
17136,87210,-23.657923694543378,-52.58993043586271,cianorte,pr
17137,87214,-23.605119156482417,-52.51856024988598,cianorte,pr
17138,87215,-23.387080981234224,-52.62702446171046,são manoel do paraná,pr
17139,87220,-23.535477037314056,-52.58933520827306,sao tome,pr
17140,87225,-23.471936210301266,-52.55552269435194,japura,pr
17141,87230,-23.62274809500328,-52.4701183751283,jussara,pr
17142,87235,-23.47947833132236,-52.697441776738174,indianopolis,pr
17143,87240,-23.77185835065084,-52.44832800271509,terra boa,pr
17144,87250,-23.91624467444983,-52.34483820131129,peabiru,pr
17145,87260,-23.92949572896673,-52.50064919097112,araruna,pr
17146,87265,-23.850051837280752,-52.13212486253981,quinta do sol,pr
17147,87270,-23.7986992352732,-52.263423500835366,engenheiro beltrao,pr
17148,87275,-25.461736093254093,-49.28672191326677,ivailandia,pr
17149,87280,-24.40993758440824,-52.10075796373303,iretama,pr
17150,87290,-24.28428851497449,-52.2767681817877,luiziana,pr
17151,87300,-24.041218925892235,-52.37165410839558,campo mourao,pr
17152,87301,-24.04942753807217,-52.37656854858303,campo mourao,pr
17153,87302,-24.04301032074257,-52.38609136128861,campo mourao,pr
17154,87303,-24.034078488679658,-52.375641325826784,campo mourao,pr
17155,87305,-24.048584867245136,-52.39984846663028,campo mourao,pr
17156,87306,-24.05387579103656,-52.41469113156011,campo mourao,pr
17157,87307,-24.0469444354564,-52.36576097795509,campo mourao,pr
17158,87308,-24.02478033056311,-52.37205820312344,campo mourao,pr
17159,87309,-24.021226614509946,-52.36079738645991,campo mourao,pr
17160,87310,-24.01669007227641,-52.35317561140305,campo mourao,pr
17161,87320,-24.59386743208296,-52.2779908643927,roncador,pr
17162,87325,-24.09523142862648,-52.62324187707923,farol,pr
17163,87330,-24.67235812364705,-52.57056261357077,nova cantu,pr
17164,87340,-24.314251507368123,-52.52911313719751,mambore,pr
17165,87345,-24.59241160657905,-52.80415320094136,campina da lagoa,pr
17166,87355,-24.41926777315804,-52.8454951753832,juranda,pr
17167,87357,-24.474612953774336,-52.87775898122082,rio verde,pr
17168,87360,-24.185936255296784,-53.02562860417749,goioere,pr
17169,87365,-24.279430332651508,-53.074177852594296,quarto centenario,pr
17170,87370,-24.051547975700355,-53.00637296762316,moreira sales,pr
17171,87375,-24.11038259348804,-52.88769154877284,paraná d'oeste,pr
17172,87380,-24.13765418568793,-52.783200444253055,janiopolis,pr
17173,87390,-24.2430491897492,-52.78696006159577,boa esperança,pr
17174,87395,-24.30523188051001,-52.95708809108518,rancho alegre d'oeste,pr
17175,87400,-23.80214564380776,-53.029694743706514,cruzeiro do oeste,pr
17176,87408,-23.531909363369728,-53.08404426440178,sao silvestre,pr
17177,87430,-23.73412684645472,-52.86613413867023,tapejara,pr
17178,87450,-23.86598907595924,-52.87387847892383,tuneiras do oeste,pr
17179,87470,-24.009964476201365,-53.15131914175904,mariluz,pr
17180,87480,-23.61625127825258,-53.20597720986176,maria helena,pr
17181,87485,-23.38303233769734,-53.2914549929298,douradina,pr
17182,87490,-23.47191915665509,-53.08891529438893,nova olimpia,pr
17183,87501,-23.762770970204333,-53.31031401464881,umuarama,pr
17184,87502,-23.759415570984824,-53.29278370090015,umuarama,pr
17185,87503,-23.76755927413981,-53.32087799646246,umuarama,pr
17186,87504,-23.75173759810049,-53.30072958526696,umuarama,pr
17187,87505,-23.7703038826882,-53.29399644434319,umuarama,pr
17188,87506,-23.781096754621927,-53.318287794882174,umuarama,pr
17189,87507,-23.78692066343044,-53.29899398497079,umuarama,pr
17190,87508,-23.77798227002535,-53.329031379157335,umuarama,pr
17191,87509,-23.74259143719501,-53.31892351558656,umuarama,pr
17192,87510,-23.768462760069767,-53.334625622338216,umuarama,pr
17193,87518,-23.619535425600905,-53.38212068195976,serra dos dourados,pr
17194,87520,-23.76955770437192,-53.19810145851718,umuarama,pr
17195,87521,-23.52824837059024,-53.465362305897145,santa eliza,pr
17196,87525,-23.40719628617989,-53.36950078552628,ivate,pr
17197,87528,-23.50678667606669,-53.72913819903985,alto paraíso,pr
17198,87530,-23.39316294263535,-53.61950269661658,icaraima,pr
17199,87535,-23.733224676530188,-53.50189255623157,xambre,pr
17200,87538,-23.89484680955963,-53.40752932108066,perobal,pr
17201,87540,-23.803095878753485,-53.68155087435691,perola,pr
17202,87545,-23.724490384820417,-53.810626266155246,esperanca nova,pr
17203,87550,-23.872113354531503,-53.89365493932053,altonia,pr
17204,87555,-23.763888461827847,-53.87916854204343,sao jorge do patrocinio,pr
17205,87560,-24.00454023323644,-53.70900674902374,iporã,pr
17206,87565,-23.90412223411933,-53.51358724176113,cafezal do sul,pr
17207,87567,-24.24797456616393,-51.676012661460206,guaipora,pr
17208,87569,-24.01213445624456,-53.5355741240701,jangada,pr
17209,87570,-24.076227806512435,-53.85242396584188,francisco alves,pr
17210,87575,-8.474008102898447,-35.74210988587654,rio bonito,pr
17211,87580,-24.03226762264084,-53.43985746757152,alto piquiri,pr
17212,87595,-24.19724922818148,-53.52711594381257,brasilândia do sul,pr
17213,87600,-23.18538719138743,-52.20422371871447,nova esperança,pr
17214,87630,-23.15165792845652,-52.05211506960893,atalaia,pr
17215,87640,-23.08697376841961,-52.15756037104218,uniflor,pr
17216,87650,-22.96302171927244,-52.16298861470985,cruzeiro do sul,pr
17217,87660,-22.93102348123286,-52.15363036049149,paranacity,pr
17218,87666,-22.93170864043013,-52.15463002001629,paranacity,pr
17219,87670,-22.75120844006973,-52.19832380000003,inajá,pr
17220,87680,-22.656836069117308,-52.083648676568565,paranapoema,pr
17221,87690,-22.55257661345575,-52.037545966940456,jardim olinda,pr
17222,87701,-23.08508941952949,-52.4628751574055,paranavai,pr
17223,87702,-23.078837903414584,-52.4647318679761,paranavai,pr
17224,87703,-23.065974709795626,-52.464550952835424,paranavai,pr
17225,87704,-23.077166435089072,-52.4572323024351,paranavaí,pr
17226,87705,-23.081055018707943,-52.453449532149314,paranavai,pr
17227,87706,-23.0795112278234,-52.44205735510799,paranavaí,pr
17228,87707,-23.08620415529677,-52.44664326083702,paranavaí,pr
17229,87708,-23.092034540074778,-52.45462622327744,paranavai,pr
17230,87709,-23.080020081590053,-52.460789878033545,paranavai,pr
17231,87710,-23.0973656590392,-52.47918809411407,paranavai,pr
17232,87711,-23.096683014106908,-52.46585884284863,paranavai,pr
17233,87720,-23.06998862013084,-52.4158589612164,paranavai,pr
17234,87722,-23.08450421862738,-52.60608207098351,graciosa,pr
17235,87730,-22.73909644362374,-52.34601892264982,santo antonio do caiua,pr
17236,87740,-22.85577892237508,-52.33677252016928,são joão do caiuá,pr
17237,87750,-23.13034900456728,-52.32030487158121,alto parana,pr
17238,87760,-23.19956290910682,-52.499539370185424,tamboara,pr
17239,87770,-23.31673734586544,-52.47715030617736,são carlos do ivaí,pr
17240,87780,-23.283475744802093,-52.604001028395885,paraiso do norte,pr
17241,87790,-23.177393961890367,-52.605347113825744,nova alianca do ivai,pr
17242,87800,-23.41747190845969,-52.77267615047669,rondon,pr
17243,87810,-23.34091978457128,-52.77687409082995,guaporema,pr
17244,87820,-23.382615855671663,-52.94086174613472,cidade gaucha,pr
17245,87830,-23.32009020500536,-53.07269393986758,tapira,pr
17246,87840,-23.2364944640815,-52.76199117639663,mirador,pr
17247,87850,-23.0949971618552,-52.78673515900602,amapora,pr
17248,87860,-23.022127106102264,-52.92013456180749,planaltina do parana,pr
17249,87880,-22.93866607601413,-52.68734913823053,guairaca,pr
17250,87890,-22.72482408621595,-52.62259347387968,terra rica,pr
17251,87895,-22.694008556222283,-52.7197073050395,adhemar de barros,pr
17252,87900,-22.929383785209307,-53.13587259427024,loanda,pr
17253,87910,-23.00518743064445,-53.19450167010452,santa isabel do ivai,pr
17254,87913,-23.132248473047188,-53.277412074957645,sao jose do ivai,pr
17255,87915,-23.13767653867356,-53.104588561395126,santa mônica,pr
17256,87920,-22.95814977271702,-53.29485095700366,santa cruz de monte castelo,pr
17257,87930,-23.08484822172952,-53.48453881485933,querencia do norte,pr
17258,87950,-22.77507107560728,-53.2678403728461,porto rico,pr
17259,87955,-22.827857242488424,-53.20903958788537,são pedro do paraná,pr
