geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
18154,93805,-29.64778241440708,-51.02547620063751,sapiranga,RS
18155,93806,-29.651421644650625,-51.002384232508575,sapiranga,RS
18156,93807,-29.662951767020683,-50.99924200162344,sapiranga,RS
18157,93815,-29.65460116349433,-50.98287226429686,sapiranga,RS
18158,93819,-29.633767407300304,-50.994916707012,sapiranga,RS
18159,93820,-29.62673626309145,-50.980918567963855,sapiranga,RS
18160,93821,-29.631618422589696,-50.97500785018616,sapiranga,RS
18161,93822,-29.629189144391184,-50.960258248476045,sapiranga,RS
18162,93880,-29.62040581051365,-50.92767520814332,ararica,RS
18163,93890,-29.588354352147714,-50.9006766106218,nova hartz,RS
18164,93900,-29.605286893562894,-51.16427789211877,ivoti,RS
18165,93940,-29.59726537777116,-51.20944277611096,lindolfo collor,RS
18166,93945,-29.51828636340116,-51.17970480071749,presidente lucena,RS
18167,93950,-29.587186092324195,-51.091214293917815,dois irmaos,RS
18168,93990,-29.539460510721494,-51.08264807709507,morro reuter,RS
18169,93995,-29.494150859331636,-50.97731187385151,santa maria do herval,RS
18170,94010,-29.940452855545605,-50.9921370357287,gravatai,RS
18171,94015,-29.931409815780693,-50.99177359589995,gravatai,RS
18172,94020,-29.93489034927576,-51.00227876459274,gravatai,RS
18173,94025,-29.93228063267668,-51.00211708265744,gravatai,RS
18174,94030,-29.939437762555936,-51.01446695995107,gravatai,RS
18175,94035,-29.94399846293384,-50.9992667557947,gravatai,RS
18176,94040,-29.939756023364573,-51.02917141363922,gravatai,RS
18177,94045,-29.94604723798877,-51.02313863707195,gravatai,RS
18178,94050,-29.93967523638073,-51.04468223577052,gravatai,RS
18179,94055,-29.94092861316873,-51.03488106002239,gravatai,RS
18180,94060,-29.939102125987592,-51.0515669964755,gravatai,RS
18181,94065,-29.94499376975962,-51.04869510719994,gravatai,RS
18182,94070,-29.938661909759755,-51.068768230578186,gravatai,RS
18183,94071,-29.935830174851425,-51.06824050276997,gravatai,RS
18184,94075,-29.937798246320515,-51.0632787125272,gravatai,RS
18185,94080,-29.92324412831785,-51.06482688711355,gravatai,RS
18186,94085,-29.92048704546819,-51.05971169945323,gravatai,RS
18187,94090,-29.92864781566425,-51.05153568718242,gravataí,RS
18188,94100,-29.904968011596186,-51.02747378319079,gravatai,RS
18189,94110,-29.91155743531841,-51.060818761361546,gravatai,RS
18190,94120,-29.91351711654597,-51.050509258484965,gravatai,RS
18191,94130,-29.922319959121168,-51.03657761848238,gravatai,RS
18192,94135,-29.925661733440094,-51.04017711902373,gravataí,RS
18193,94140,-29.913319317962827,-51.03404174314244,gravatai,RS
18194,94150,-29.93077036765025,-51.02479078831666,gravatai,RS
18195,94155,-29.921478376152496,-51.0176361064708,gravataí,RS
18196,94170,-29.921085540874063,-50.99969837302634,gravatai,RS
18197,94175,-29.888211440561268,-50.998469355018486,gravatai,RS
18198,94180,-29.940221835783404,-50.95795264070492,gravatai,RS
18199,94185,-29.945227229326854,-50.97188232550285,gravatai,RS
18200,94190,-29.95452750704894,-50.97431624735539,gravatai,RS
18201,94195,-29.947845577138708,-50.95215013215112,gravatai,RS
18202,94196,-29.897089494681627,-50.89892306577915,gravatai,RS
18203,94197,-29.923825922449332,-50.92826223012053,gravataí,RS
18204,94198,-29.92131154281601,-50.908272282729904,gravataí,RS
18205,94199,-29.924340325762167,-50.96428286172711,gravatai,RS
18206,94380,-29.88122504756032,-50.7835262916663,glorinha,RS
18207,94410,-30.08355139038262,-51.0218050150084,viamao,RS
18208,94415,-30.07321482538289,-51.02404196483447,viamao,RS
18209,94416,-30.06753341991637,-51.025283411503565,viamao,RS
18210,94420,-30.026008496763165,-51.0243915969706,viamao,RS
18211,94425,-30.078992393377305,-51.003910304503854,viamão,RS
18212,94430,-30.09922589117641,-51.02142924142691,viamao,RS
18213,94435,-30.08481896648352,-51.040122047799095,viamao,RS
18214,94440,-30.08414612918612,-51.05174077188593,viamao,RS
18215,94445,-30.098392506723755,-51.05959055623728,viamao,RS
18216,94450,-30.08770446098888,-51.0708729635605,viamao,RS
18217,94451,-30.077760743041143,-51.05330632286344,viamao,RS
18218,94455,-30.105171475241683,-51.06725005393805,viamao,RS
18219,94460,-30.113791532973178,-51.07476661151297,viamao,RS
18220,94463,-30.13803398331282,-50.8668697570924,viamao,RS
18221,94465,-30.123736597127653,-51.08602809875456,viamao,RS
18222,94470,-30.08845173922684,-51.08474589001764,viamao,RS
18223,94475,-30.073697217292164,-51.09314841270517,viamão,RS
18224,94480,-30.06552565690289,-51.10427337039111,viamao,RS
18225,94490,-30.061396377417168,-51.100540424737446,viamao,RS
18226,94495,-30.0569919649755,-51.09118248613219,viamao,RS
18227,94500,-30.06748528264105,-51.11135067539507,viamão,RS
18228,94505,-30.134648153236668,-51.07011399207671,viamao,RS
18229,94510,-30.057428730903272,-51.07937986285858,viamao,RS
18230,94515,-30.073427674099523,-51.05000062638653,viamão,RS
18231,94760,-28.000303513782928,-49.17546213298624,aguas claras,RS
18232,94770,-30.092809899462708,-50.694388328298245,capao da porteira,RS
18233,94810,-30.00648930091964,-51.07951429592405,alvorada,RS
18234,94814,-30.00383653949312,-51.072956447041896,alvorada,RS
18235,94818,-30.00438560341385,-51.05439844391614,alvorada,RS
18236,94820,-29.991651370229437,-51.08151068242755,alvorada,RS
18237,94824,-29.99157379420428,-51.07314325904212,alvorada,RS
18238,94828,-29.9928639487548,-51.05901197530719,alvorada,RS
18239,94830,-29.985256734666656,-51.0328950535929,alvorada,RS
18240,94834,-29.9930707854867,-51.04546382051669,alvorada,RS
18241,94836,-29.99116260385309,-51.01874926148034,alvorada,RS
18242,94838,-30.016757116006893,-51.047992023381646,alvorada,RS
18243,94850,-30.02035002258635,-51.07946137103184,alvorada,RS
18244,94852,-30.00774165360148,-51.049365114845536,alvorada,RS
18245,94853,-30.021392632608613,-51.06124924130008,alvorada,RS
18246,94855,-30.039381614040515,-51.05661137540924,alvorada,RS
18247,94856,-30.042937059230734,-51.0650097598236,alvorada,RS
18248,94858,-30.03208909795432,-51.07299071766777,alvorada,RS
18249,94859,-30.03217996488206,-51.08217997757147,alvorada,RS
18250,94901,-29.950756365314483,-51.100477547091074,cachoeirinha,RS
18251,94910,-29.95269333551591,-51.09779064077645,cachoeirinha,RS
18252,94920,-29.95701327494153,-51.1022960764485,cachoeirinha,RS
18253,94930,-29.941081316868797,-51.10745666222594,cachoeirinha,RS
18254,94931,-29.483965451867405,-50.802359212051314,cachoeirinha,RS
18255,94935,-29.942723408932107,-51.09650357868583,cachoeirinha,RS
18256,94940,-29.935968027119923,-51.08834941199757,cachoeirinha,RS
18257,94945,-29.92825496252196,-51.08079127086063,cachoeirinha,RS
18258,94950,-29.946476648213796,-51.08007687738528,cachoeirinha,RS
18259,94955,-29.91603037624623,-51.07581248061897,cachoeirinha,RS
18260,94960,-29.912722324461413,-51.08481400591595,cachoeirinha,RS
18261,94965,-29.904950693956568,-51.07030394103,cachoeirinha,RS
18262,94967,-29.91160178192957,-51.0751486507188,cachoeirinha,RS
18263,94970,-29.8871947932766,-51.090847199099,cachoeirinha,RS
18264,95010,-29.17005761185787,-51.18621800806429,caxias do sul,RS
18265,95012,-29.172669488726477,-51.21072933509023,caxias do sul,RS
18266,95013,-29.16288449162156,-51.20380645097556,caxias do sul,RS
18267,95020,-29.1663138115949,-51.17831394250232,caxias do sul,RS
18268,95030,-29.15423771128097,-51.21728830593434,caxias do sul,RS
18269,95032,-29.14802694882467,-51.20192077793556,caxias do sul,RS
18270,95034,-29.16019444958931,-51.18925939305335,caxias do sul,RS
18271,95040,-29.154301135579644,-51.17401980745931,caxias do sul,RS
18272,95041,-29.1512278417182,-51.181577947854414,caxias do sul,RS
18273,95042,-29.13506310013978,-51.17879476477555,caxias do sul,RS
18274,95043,-29.14273829433757,-51.18215900057975,caxias do sul,RS
18275,95044,-29.13855910271096,-51.19707305108417,caxias do sul,RS
18276,95045,-29.12726123734296,-51.17453458697446,caxias do sul,RS
18277,95046,-29.108004172732247,-51.19179719767769,caxias do sul,RS
18278,95047,-29.12061739957863,-51.182188553613486,caxias do sul,RS
18279,95050,-29.15396671358752,-51.16480661035684,caxias do sul,RS
18280,95052,-29.15362198901412,-51.16335809642718,caxias do sul,RS
18281,95054,-29.157500417407068,-51.155025962108525,caxias do sul,RS
18282,95055,-29.15106168550321,-51.142925156171486,caxias do sul,RS
18283,95057,-29.139547953886986,-51.14015570707872,caxias do sul,RS
18284,95058,-29.12785896923402,-51.11993692444017,caxias do sul,RS
18285,95059,-29.11603845005783,-51.12563480510615,caxias do sul,RS
18286,95060,-29.12900635067728,-51.12098175013883,caxias do sul,RS
18287,95062,-29.094112450969867,-51.07730341728767,caxias do sul,RS
18288,95065,-29.079822035046963,-51.10581067201552,caxias do sul,RS
18289,95070,-29.16744881112399,-51.15483116731139,caxias do sul,RS
18290,95072,-29.17329904837948,-51.15178971474723,caxias do sul,RS
18291,95074,-29.170436903929588,-51.14030210868933,caxias do sul,RS
18292,95076,-29.178216467446862,-51.14868438613908,caxias do sul,RS
18293,95080,-29.173683520686257,-51.18183383155813,caxias do sul,RS
18294,95082,-29.17782368522574,-51.17328050719071,caxias do sul,RS
18295,95084,-29.17207781470884,-51.17274551601364,caxias do sul,RS
18296,95086,-29.18342482305033,-51.166798729369184,caxias do sul,RS
18297,95088,-29.1954433860579,-51.16706068825971,caxias do sul,RS
18298,95090,-29.227559055629417,-51.16047249023911,caxias do sul,RS
18299,95095,-29.19996891812462,-51.20025478155728,caxias do sul,RS
18300,95096,-29.1778826946857,-51.18989649562979,caxias do sul,RS
18301,95097,-29.17999734148762,-51.18968606199082,caxias do sul,RS
18302,95098,-29.190671210121483,-51.18729485057533,caxias do sul,RS
18303,95099,-29.178155075210128,-51.19737569611372,caxias do sul,RS
18304,95100,-29.17415237180965,-51.185055097984,caxias do sul,RS
18305,95110,-29.190856266477077,-51.23023949816572,caxias do sul,RS
18306,95112,-29.170771745747388,-51.23096209702349,caxias do sul,RS
18307,95115,-29.21329060763857,-51.27779535860995,caxias do sul,RS
18308,95124,-29.097309899999978,-51.128263849999975,caxias do sul,RS
18309,95125,-29.12527999999997,-51.014719999999954,fazenda souza,RS
18310,95130,-29.23938875,-51.02526616081705,santa lucia do piai,RS
18311,95150,-29.375117732594425,-51.10823005629176,nova petrópolis,RS
18312,95160,-29.405363838487744,-51.036354323956346,pinhal alto,RS
18313,95166,-29.455159225001488,-51.13919126610661,picada cafe,RS
18314,95170,-29.40523713119916,-51.32578918258864,farroupilha,RS
18315,95171,-29.22874616566445,-51.36481412247986,farroupilha,RS
18316,95172,-29.21895520133902,-51.35097219976344,farroupilha,RS
18317,95173,-29.27420606561886,-51.32619155341733,farroupilha,RS
18318,95174,-29.206717627019312,-51.34691905880264,farroupilha,RS
18319,95175,-29.444505592178658,-51.13237861130522,picada cafe,RS
18320,95176,-29.217333130854644,-51.340587232561575,farroupilha,RS
18321,95177,-29.21397637603217,-51.32541501253605,farroupilha,RS
18322,95178,-29.256778320984544,-51.42935342505346,farroupilha,RS
18323,95179,-29.23724747884338,-51.325700651392914,farroupilha,RS
18324,95180,-29.22709040065793,-51.348650787139775,farroupilha,RS
18325,95181,-29.2282968417925,-51.34995612529532,farroupilha,RS
18326,95182,-29.27631535976911,-51.33767129875002,nova milano,RS
18327,95183,-29.24112163718569,-51.411594281332,nova sardenha,RS
18328,95184,-29.133609999999976,-51.37221999999997,jansen,RS
18329,95185,-29.298071742278164,-51.50260091138184,carlos barbosa,RS
18330,95186,-29.35027093898587,-51.54791183893818,arco verde,RS
18331,95190,-28.968928433226377,-51.06874599856591,sao marcos,RS
18332,95200,-28.50597469340669,-50.93824129882797,vacaria,RS
18333,95230,-28.318759911961145,-51.18551397852837,muitos capoes,RS
18334,95236,-28.68405912532695,-50.782485908672925,monte alegre dos campos,RS
18335,95240,-28.8019037608538,-51.28985837084383,ipe,RS
18336,95250,-28.856785799862664,-51.28407511043693,antonio prado,RS
18337,95255,-28.78856158381966,-51.09526360192388,campestre da serra,RS
18338,95260,-28.987234388238623,-51.40785295265843,nova roma do sul,RS
18339,95270,-29.035257065411397,-51.183154546287696,flores da cunha,RS
18340,95272,-29.05848994425621,-51.26126251387188,otavio rocha,RS
18341,95275,-29.027600933861294,-51.30913401762652,nova pádua,RS
18342,95280,-28.736474044632644,-50.05080173700832,sao jose dos ausentes,RS
18343,95290,-28.671372612424097,-50.434122638440925,bom jesus,RS
18344,95300,-28.21190081909876,-51.5251847425622,lagoa vermelha,RS
18345,95305,-28.371375016977016,-51.6369959466755,ibiraiaras,RS
18346,95310,-28.632841075906104,-51.57346986434233,andre da rocha,RS
18347,95315,-28.270965774313773,-51.69684129876076,caseiros,RS
18348,95320,-28.78225459518229,-51.60921296756925,nova prata,RS
18349,95325,-28.808230467844368,-51.78301426258349,vista alegre do prata,RS
18350,95330,-28.936707913282813,-51.54955095023769,veranópolis,RS
18351,95333,-28.88084949002315,-51.69815597063685,fagundes varela,RS
18352,95334,-28.86023888910916,-51.552607108079904,vila flores,RS
18353,95335,-28.992884100689835,-51.6975362863348,cotipora,RS
18354,95340,-28.73275657187561,-51.70457081880328,nova bassano,RS
18355,95345,-28.759235137089306,-51.475095077519605,protasio alves,RS
18356,95350,-28.659589690065665,-51.74863202315353,nova araca,RS
18357,95355,-28.54245816783145,-51.691383578716206,guabiju,RS
18358,95360,-28.596703774432147,-51.786946085315805,parai,RS
18359,95365,-28.502204381495208,-51.70498151933312,sao jorge,RS
18360,95370,-27.677505971326728,-51.45766438683285,barracao,RS
18361,95380,-28.056984961059428,-51.18956326038072,esmeralda,RS
18362,95390,-30.23366077202132,-50.23357365986018,pinhal da serra,RS
18363,95400,-29.44004572555048,-50.58153773073433,sao francisco de paula,RS
18364,95420,-28.883974422816035,-50.35783289190218,jaquirana,RS
18365,95480,-29.05350089154441,-50.14571173383808,cambara do sul,RS
18366,95485,-28.976685770130608,-50.06326295388895,osvaldo kroeff,RS
18367,95500,-29.833102764742076,-50.52008406269422,santo antonio da patrulha,RS
18368,95515,-29.791617370065524,-50.4373206947605,caraa,RS
18369,95520,-29.89559160193635,-50.25566064711838,osorio,RS
18370,95528,-29.974089269182752,-50.19950034276832,santa luzia,RS
18371,95530,-29.657982816170207,-50.21012592084736,maquine,RS
18372,95535,-29.5797033105978,-50.06461094862101,terra de areia,RS
18373,95538,-29.459854980044664,-50.13427454285248,itati,RS
18374,95540,-30.27076090203048,-50.49760468288321,palmares do sul,RS
18375,95548,-30.25442045952233,-50.35886616323658,quintao,RS
18376,95552,-30.143817941020927,-50.51140179879618,capivari do sul,RS
18377,95555,-29.7331750608532,-50.00722404235808,capao da canoa,RS
18378,95556,-29.65819240457069,-49.95919361702138,capao novo,RS
18379,95558,-29.62578947373271,-49.937315444821294,curumim,RS
18380,95560,-29.34114246818455,-49.74491959115231,torres,RS
18381,95568,-29.372084333775994,-49.85377027330727,dom pedro de alcantara,RS
18382,95575,-29.535642041896946,-50.03682589416116,tres forquilhas,RS
18383,95577,-29.35180201908946,-49.940119163757046,morrinhos do sul,RS
18384,95580,-29.45367401984629,-49.92164780810167,três cachoeiras,RS
18385,95585,-29.5409423986955,-49.88526690603356,arroio do sal,RS
18386,95588,-29.80369320644545,-50.04659871806158,xangri-la,RS
18387,95589,-29.85199246917771,-50.06690688738297,rainha do mar,RS
18388,95590,-30.005360772726835,-50.14976807414613,tramandai,RS
18389,95595,-30.181172662096813,-50.21367392192425,cidreira,RS
18390,95599,-30.243801490942477,-50.26317884150175,balneario pinhal,RS
18391,95600,-29.650732911333854,-50.7823998283634,taquara,RS
18392,95601,-29.66147687797801,-50.78314224683054,taquara,RS
18393,95603,-29.663776595683643,-50.776393193740205,taquara,RS
18394,95605,-29.66085864006021,-50.76905479257694,taquara,RS
18395,95607,-29.65141844156877,-50.77095190318784,taquara,RS
18396,95609,-29.640583218555104,-50.77144729497136,taquara,RS
18397,95611,-29.64374771606845,-50.780033883122194,taquara,RS
18398,95612,-29.6419155033519,-50.78794645477614,taquara,RS
18399,95625,-29.949823496703942,-50.11914007834461,imbe,RS
18400,95630,-29.63168646947201,-50.834573957474056,parobe,RS
18401,95650,-29.571977530057968,-50.79472976396335,igrejinha,RS
18402,95660,-29.511355583933103,-50.78115073787274,tres coroas,RS
18403,95670,-29.38173761566205,-50.87401159925631,gramado,RS
18404,95680,-29.36052251726866,-50.81028933199042,canela,RS
18405,95690,-29.64963363646582,-50.572926219838166,rolante,RS
18406,95695,-29.641782120338803,-50.458919816777474,riozinho,RS
18407,95700,-29.17034521546987,-51.51583265028797,bento goncalves,RS
18408,95701,-29.172778433103712,-51.52838511187074,bento goncalves,RS
18409,95702,-29.182131530337124,-51.50000803503631,bento goncalves,RS
18410,95703,-29.167939929389263,-51.50485891134789,bento gonçalves,RS
18411,95705,-29.155674465575085,-51.51306325887411,bento goncalves,RS
18412,95706,-29.15430450216748,-51.49341432100857,bento gonçalves,RS
18413,95707,-29.15476584989833,-51.53146106145877,bento goncalves,RS
18414,95708,-29.138347982191934,-51.526606744399935,bento goncalves,RS
18415,95709,-29.122909122440507,-51.54101208344431,bento goncalves,RS
18416,95710,-29.20397519050369,-51.53130455480548,tuiuti,RS
18417,95711,-29.17519237322801,-51.56925812204669,vale dos vinhedos,RS
18418,95717,-29.106822499999964,-51.4598955833333,pinto bandeira,RS
18419,95718,-29.16319437700109,-51.63695370139826,monte belo do sul,RS
18420,95720,-29.25390164551201,-51.52820815176132,garibaldi,RS
18421,95726,-29.27242765412856,-51.680285961895805,coronel pilar,RS
18422,95727,-29.34647313882286,-51.67305377843535,boa vista do sul,RS
18423,95730,-29.37641243002,-51.499123783250354,barao,RS
18424,95735,-29.28655913641843,-51.872455322911655,roca sales,RS
18425,95740,-29.45112342212032,-51.67343634440318,poço das antas,RS
18426,95745,-29.681261639690145,-51.3212336075838,capela de santana,RS
18427,95748,-29.54148325542168,-51.42179187060752,sao jose do sul,RS
18428,95750,-29.44141212383164,-51.51055666604566,salvador do sul,RS
18429,95755,-29.540671670992342,-51.25326614022426,sao jose do hortencio,RS
18430,95758,-29.43699783378973,-51.71288710699632,sao pedro da serra,RS
18431,95760,-29.587807418100702,-51.36190308319204,sao sebastiao do cai,RS
18432,95765,-29.480629177232068,-51.35923183710607,bom princípio,RS
18433,95768,-29.462187131839883,-51.20163853935473,linha nova,RS
18434,95770,-29.45270457069212,-51.30223268988188,feliz,RS
18435,95773,-29.395218045466557,-51.30995912653725,alto feliz,RS
18436,95775,-29.485468018400336,-51.41727029010238,tupandi,RS
18437,95778,-29.390307384303615,-51.24721167056778,vale real,RS
18438,95780,-29.68780422662315,-51.46796398824512,montenegro,RS
18439,95783,-29.63739644121202,-51.40402786525684,pareci novo,RS
18440,95785,-29.550237368534724,-51.42136286491727,harmonia,RS
18441,95790,-29.559863364757245,-51.590972043198455,brochier,RS
18442,95793,-29.54857376416127,-51.55913201348339,marata,RS
18443,95795,-29.37382861712204,-51.37282573866924,sao vendelino,RS
18444,95800,-29.61111067145766,-52.19331355503108,venancio aires,RS
18445,95820,-29.907748233916895,-51.77219644575039,general camara,RS
18446,95833,-29.78256549402903,-52.18555139146929,vale verde,RS
18447,95835,-29.52488661228705,-52.12811749982887,mato leitão,RS
18448,95840,-29.930632716179662,-51.70738486119434,triunfo,RS
18449,95860,-29.792611549791317,-51.86124955771729,taquari,RS
18450,95863,-29.687450437628005,-51.71994389843217,tabai,RS
18451,95865,-29.553834880100865,-51.741648433235184,paverama,RS
18452,95870,-29.60072374263251,-51.93419702846099,bom retiro do sul,RS
18453,95875,-29.58577995078552,-51.82906198516056,fazenda vilanova,RS
18454,95880,-29.497658970479996,-51.95838431142123,estrela,RS
18455,95885,-29.34523045559361,-51.76658692040368,imigrante,RS
18456,95890,-29.48122530440761,-51.808172808597945,teutonia,RS
18457,95893,-29.422613851211054,-51.76334237194682,westfalia,RS
18458,95895,-29.388253629228064,-51.86899308717813,colinas,RS
18459,95900,-29.46055671555411,-51.966717167345216,lajeado,RS
18460,95901,-29.472560976355915,-51.985683442663,lajeado,RS
18461,95902,-29.4781588941885,-51.97911770454822,lajeado,RS
18462,95903,-29.460122656980257,-52.022631692456585,lajeado,RS
18463,95904,-29.4580751313273,-51.99636805747458,lajeado,RS
18464,95905,-29.44988308688308,-51.9877570389332,lajeado,RS
18465,95906,-29.436265188277822,-52.02586103296676,lajeado,RS
18466,95907,-29.43205568469225,-52.04829307972567,lajeado,RS
18467,95908,-29.43208534047225,-52.02006949688271,lajeado,RS
18468,95910,-29.430823732155336,-51.99377718667392,lajeado,RS
18469,95911,-29.42473294717406,-52.00566388065239,lajeado,RS
18470,95912,-29.43728962562763,-51.97361580073605,lajeado,RS
18471,95913,-29.44657988996659,-51.961201913641,lajeado,RS
18472,95914,-29.43873624609201,-51.95644929692851,lajeado,RS
18473,95915,-29.467470043267863,-52.08774923081315,santa clara do sul,RS
18474,95918,-29.38420993179793,-52.27094408562685,serio,RS
18475,95920,-29.302432809389437,-52.42974132558072,boqueirao do leao,RS
18476,95923,-29.31989803725467,-52.101715835577885,marques de souza,RS
18477,95925,-29.241307490689486,-52.318819283381295,progresso,RS
18478,95930,-29.512296357983157,-51.99220089198725,cruzeiro do sul,RS
18479,95933,-29.32359187374801,-52.23394908710184,canudos do vale,RS
18480,95935,-29.270551732285227,-51.98834367295233,capitao,RS
18481,95937,-29.37550087421144,-52.11097017246785,forquetinha,RS
18482,95940,-29.394875869959986,-51.94517116513301,arroio do meio,RS
18483,95945,-29.157172911769425,-52.22293426249438,pouso novo,RS
18484,95948,-29.31163965288243,-52.06285592271061,travesseiro,RS
18485,95950,-29.214818384069204,-52.0256512681145,nova brescia,RS
18486,95955,-29.18047999999994,-52.089344249999954,coqueiro baixo,RS
18487,95960,-29.23610475552744,-51.8751846997003,encantado,RS
18488,95965,-29.11208911108231,-52.0706394403834,relvado,RS
18489,95967,-29.09118466602239,-51.9866366465605,doutor ricardo,RS
18490,95970,-29.165544600735807,-51.87298680440454,muçum,RS
18491,95972,-29.06861523100013,-51.8611917484201,vespasiano correa,RS
18492,95975,-29.001382772410064,-52.15716982762596,putinga,RS
18493,95980,-28.9720990314305,-52.00750426344917,anta gorda,RS
18494,95985,-28.67701523953113,-52.164869686533066,nova alvorada,RS
18495,95990,-28.92786209098664,-52.12659437481695,ilopolis,RS
18496,95995,-28.87190543829348,-52.18011144119088,arvorezinha,RS
18497,95997,-28.78263647755576,-52.17250213764217,itapuca,RS
18498,96010,-31.77233288809363,-52.33919520280354,pelotas,RS
18499,96015,-31.762679492581828,-52.3383354860887,pelotas,RS
18500,96020,-31.7554965196217,-52.34127190287297,pelotas,RS
18501,96025,-31.771425250792085,-52.35582077742327,pelotas,RS
18502,96030,-31.76056524704892,-52.37099645651435,pelotas,RS
18503,96040,-31.74920670921828,-52.37466329333114,pelotas,RS
18504,96045,-31.748134827255857,-52.39092820788068,pelotas,RS
18505,96050,-31.740292846015794,-52.3921167973857,pelotas,RS
18506,96055,-31.73764054849968,-52.3368449929841,pelotas,RS
18507,96060,-31.7260403900006,-52.32287401071021,pelotas,RS
18508,96065,-31.7197597963324,-52.35233925500248,pelotas,RS
18509,96070,-31.69725421849868,-52.339119321208784,pelotas,RS
18510,96071,-31.701542554051237,-52.31475014335947,pelotas,RS
18511,96072,-31.651983526217148,-52.3325691180334,pelotas,RS
18512,96075,-31.76834109104748,-52.32696817042405,pelotas,RS
18513,96076,-31.765482554628303,-52.32048399660753,pelotas,RS
18514,96077,-31.75710255905281,-52.31766668746678,pelotas,RS
18515,96080,-31.751071747621012,-52.3232017075999,pelotas,RS
18516,96081,-31.738306987947905,-52.314131234772624,pelotas,RS
18517,96083,-31.75888431571451,-52.27200451887028,pelotas,RS
18518,96085,-31.7505954230308,-52.30625558113885,pelotas,RS
18519,96087,-31.719714530797763,-52.30552297380128,pelotas,RS
18520,96090,-31.75992162922645,-52.23554163696004,pelotas,RS
18521,96095,-31.73462542287885,-52.21480363990495,pelotas,RS
18522,96100,-33.52580018289036,-53.36455302895945,santa vitoria do palmar,RS
18523,96115,-31.63880715441437,-52.41553423919472,monte bonito,RS
18524,96130,-31.698182826718025,-52.15610041916699,colônia z-3,RS
18525,96145,-31.51223506094132,-52.43996165576453,quilombo,RS
18526,96148,-31.41396575121131,-52.17160360171663,turuçu,RS
18527,96150,-31.59224096153106,-52.62434936565207,morro redondo,RS
18528,96155,-31.441525370787435,-52.41824426181239,arroio do padre,RS
18529,96160,-31.766412277634785,-52.46130780177023,capao do leao,RS
18530,96170,-31.36440027763601,-51.97864734895337,sao lourenco do sul,RS
18531,96178,-30.91211492700347,-51.50156324602577,arambaré,RS
18532,96180,-30.85406360352143,-51.8085350874549,camaqua,RS
18533,96190,-30.70391254628606,-52.10802162884412,dom feliciano,RS
18534,96193,-30.74918915031097,-51.98089791935576,chuvisca,RS
18535,96195,-31.001294698133822,-52.0480061154984,cristal,RS
18536,96200,-32.03464709881218,-52.097201592173086,rio grande,RS
18537,96201,-32.03821975236037,-52.08482510902565,rio grande,RS
18538,96202,-32.04854159442456,-52.11291165935731,rio grande,RS
18539,96203,-32.079231334862214,-52.15603277196151,rio grande,RS
18540,96204,-32.137831445532946,-52.109051098088415,rio grande,RS
18541,96205,-32.17748323323102,-52.16439543015231,rio grande,RS
18542,96206,-32.176204791665675,-52.16178965807263,rio grande,RS
18543,96207,-32.18411814346125,-52.15620085545089,rio grande,RS
18544,96208,-32.186172779024446,-52.17167205372764,rio grande,RS
18545,96209,-32.195804508900835,-52.18003308278352,rio grande,RS
18546,96210,-32.194867623536226,-52.1754000913493,rio grande,RS
18547,96211,-32.04029057026779,-52.11623226138782,rio grande,RS
18548,96212,-32.05253545311471,-52.14216239902862,rio grande,RS
18549,96213,-32.07667466701318,-52.17051996299839,rio grande,RS
18550,96214,-32.07980549600955,-52.17938012401523,rio grande,RS
18551,96215,-32.09470204000814,-52.18358953389359,rio grande,RS
18552,96216,-32.105256811181135,-52.17395580139477,rio grande,RS
18553,96217,-32.16005542108376,-52.1807370869,rio grande,RS
18554,96222,-32.08169709240183,-52.22475172804305,rio grande,RS
18555,96223,-32.02579999999995,-52.19684999999998,rio grande,RS
18556,96225,-31.964754042722465,-52.007117929659,são josé do norte,RS
18557,96230,-33.512901226788884,-53.34974784632119,santa vitoria do palmar,RS
18558,96255,-33.68994828174511,-53.46018295240874,chui,RS
18559,96270,-31.102961069926018,-50.91340742099437,mostardas,RS
18560,96290,-31.284256536049984,-51.08718013091004,tavares,RS
18561,96300,-32.56105729568267,-53.378113690387714,jaguarao,RS
18562,96310,-32.024862536109026,-53.39285976614134,herval,RS
18563,96330,-32.23566062512626,-53.07885128177004,arroio grande,RS
18564,96360,-31.86679866455726,-52.82170088352622,pedro osorio,RS
18565,96395,-31.851459616119797,-52.80916530934872,cerrito,RS
18566,96400,-31.32726762241418,-54.10645023095245,bagé,RS
18567,96402,-31.329277566734664,-54.12173057806752,bagé,RS
18568,96405,-31.309193871799614,-54.12949268843116,bagé,RS
18569,96407,-31.31122286365535,-54.11789120856082,bage,RS
18570,96408,-31.308276949713825,-54.11162108027439,bage,RS
18571,96410,-31.295172095454568,-54.13316767422157,bage,RS
18572,96412,-31.31768106146857,-54.09166490540178,bage,RS
18573,96413,-31.30782761089549,-54.07568127448965,bage,RS
18574,96415,-31.332879107506677,-54.0900643956009,bage,RS
18575,96418,-31.33876803150761,-54.07827334104643,bage,RS
18576,96419,-31.335025726509983,-54.06422386731213,bage,RS
18577,96420,-31.352266981510876,-54.09248670688417,bage,RS
18578,96422,-31.359143198817836,-54.11200787457999,bage,RS
18579,96425,-31.34224709120265,-54.121125755350384,bage,RS
